id,label
2999,0
3000,1
3001,0
3002,1
3003,1
3004,0
3005,0
3006,1
3007,0
3008,0
3009,0
3010,1
3011,0
3012,1
3013,1
3014,1
3015,0
3016,0
3017,0
3018,0
3019,0
3020,1
3021,0
3022,0
3023,1
3024,1
3025,0
3026,1
3027,0
3028,0
3029,1
3030,1
3031,1
3032,1
3033,0
3034,0
3035,0
3036,1
3037,1
3038,1
3039,0
3040,1
3041,0
3042,1
3043,0
3044,0
3045,0
3046,1
3047,1
3048,0
3049,0
3050,0
3051,1
3052,1
3053,0
3054,0
3055,1
3056,0
3057,1
3058,0
3059,1
3060,0
3061,1
3062,1
3063,0
3064,0
3065,0
3066,1
3067,1
3068,1
3069,0
3070,0
3071,0
3072,0
3073,0
3074,1
3075,1
3076,1
3077,1
3078,1
3079,0
3080,0
3081,0
3082,1
3083,0
3084,1
3085,1
3086,0
3087,0
3088,0
3089,1
3090,1
3091,0
3092,1
3093,1
3094,0
3095,1
3096,1
3097,1
3098,0
3099,1
3100,1
3101,0
3102,0
3103,0
3104,1
3105,0
3106,0
3107,0
3108,1
3109,0
3110,1
3111,0
3112,1
3113,0
3114,0
3115,0
3116,1
3117,0
3118,0
3119,0
3120,0
3121,1
3122,0
3123,1
3124,0
3125,1
3126,0
3127,1
3128,1
3129,1
3130,0
3131,1
3132,0
3133,0
3134,0
3135,0
3136,0
3137,1
3138,0
3139,0
3140,0
3141,1
3142,0
3143,0
3144,0
3145,0
3146,1
3147,0
3148,0
3149,0
3150,0
3151,0
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,1
3159,1
3160,1
3161,0
3162,1
3163,0
3164,0
3165,0
3166,0
3167,1
3168,1
3169,0
3170,1
3171,0
3172,1
3173,0
3174,1
3175,0
3176,0
3177,0
3178,0
3179,1
3180,0
3181,1
3182,0
3183,0
3184,0
3185,1
3186,0
3187,0
3188,1
3189,0
3190,0
3191,1
3192,0
3193,0
3194,1
3195,1
3196,0
3197,0
3198,0
3199,0
3200,1
3201,1
3202,0
3203,1
3204,1
3205,0
3206,1
3207,0
3208,1
3209,0
3210,1
3211,1
3212,1
3213,0
3214,1
3215,0
3216,0
3217,0
3218,0
3219,0
3220,1
3221,1
3222,1
3223,0
3224,1
3225,0
3226,1
3227,0
3228,0
3229,0
3230,1
3231,1
3232,0
3233,0
3234,0
3235,1
3236,1
3237,0
3238,0
3239,0
3240,1
3241,1
3242,0
3243,1
3244,1
3245,1
3246,1
3247,0
3248,1
3249,0
3250,0
3251,1
3252,1
3253,0
3254,1
3255,0
3256,0
3257,1
3258,0
3259,1
3260,0
3261,1
3262,0
3263,1
3264,1
3265,1
3266,1
3267,1
3268,0
3269,1
3270,0
3271,0
3272,1
3273,0
3274,1
3275,0
3276,0
3277,1
3278,1
3279,0
3280,1
3281,0
3282,1
3283,1
3284,1
3285,1
3286,0
3287,1
3288,1
3289,0
3290,0
3291,0
3292,0
3293,0
3294,1
3295,1
3296,0
3297,0
3298,0
3299,1
3300,1
3301,1
3302,1
3303,1
3304,0
3305,0
3306,0
3307,0
3308,0
3309,0
3310,1
3311,1
3312,0
3313,0
3314,1
3315,0
3316,1
3317,1
3318,0
3319,0
3320,1
3321,0
3322,0
3323,0
3324,0
3325,0
3326,0
3327,1
3328,1
3329,0
3330,0
3331,0
3332,1
3333,1
3334,0
3335,0
3336,1
3337,1
3338,1
3339,1
3340,1
3341,0
3342,0
3343,1
3344,1
3345,1
3346,0
3347,1
3348,1
3349,0
3350,1
3351,1
3352,1
3353,0
3354,1
3355,0
3356,1
3357,0
3358,0
3359,0
3360,0
3361,1
3362,0
3363,1
3364,1
3365,0
3366,1
3367,1
3368,1
3369,0
3370,1
3371,0
3372,0
3373,0
3374,1
3375,1
3376,0
3377,0
3378,1
3379,0
3380,1
3381,0
3382,0
3383,0
3384,0
3385,1
3386,1
3387,1
3388,0
3389,1
3390,1
3391,1
3392,0
3393,1
3394,1
3395,0
3396,1
3397,0
3398,1
3399,1
3400,1
3401,0
3402,1
3403,1
3404,1
3405,1
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,1
3415,1
3416,0
3417,0
3418,0
3419,1
3420,1
3421,0
3422,0
3423,0
3424,0
3425,1
3426,0
3427,0
3428,1
3429,1
3430,1
3431,1
3432,0
3433,1
3434,1
3435,1
3436,0
3437,0
3438,1
3439,0
3440,0
3441,0
3442,1
3443,1
3444,0
3445,1
3446,1
3447,0
3448,1
3449,0
3450,0
3451,0
3452,0
3453,1
3454,1
3455,0
3456,0
3457,0
3458,0
3459,1
3460,0
3461,1
3462,0
3463,1
3464,1
3465,0
3466,1
3467,0
3468,1
3469,0
3470,0
3471,0
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,1
3479,1
3480,1
3481,0
3482,1
3483,1
3484,0
3485,1
3486,0
3487,0
3488,0
3489,1
3490,0
3491,0
3492,1
3493,1
3494,1
3495,1
3496,1
3497,0
3498,1
3499,0
3500,0
3501,1
3502,1
3503,0
3504,0
3505,0
3506,0
3507,1
3508,0
3509,1
3510,0
3511,1
3512,0
3513,1
3514,1
3515,0
3516,1
3517,0
3518,0
3519,0
3520,1
3521,0
3522,0
3523,0
3524,1
3525,0
3526,0
3527,0
3528,1
3529,0
3530,0
3531,1
3532,1
3533,0
3534,0
3535,0
3536,1
3537,0
3538,0
3539,0
3540,0
3541,0
3542,1
3543,0
3544,1
3545,1
3546,0
3547,1
3548,0
3549,0
3550,0
3551,1
3552,0
3553,0
3554,0
3555,0
3556,1
3557,0
3558,1
3559,0
3560,1
3561,0
3562,1
3563,1
3564,1
3565,0
3566,0
3567,1
3568,0
3569,0
3570,1
3571,0
3572,1
3573,1
3574,0
3575,0
3576,0
3577,0
3578,1
3579,0
3580,1
3581,1
3582,1
3583,0
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,1
3591,0
3592,0
3593,0
3594,1
3595,1
3596,1
3597,0
3598,1
3599,1
3600,1
3601,0
3602,0
3603,1
3604,0
3605,0
3606,0
3607,1
3608,1
3609,1
3610,0
3611,0
3612,1
3613,1
3614,0
3615,0
3616,0
3617,0
3618,1
3619,0
3620,1
3621,1
3622,0
3623,1
3624,0
3625,0
3626,0
3627,1
3628,1
3629,1
3630,0
3631,1
3632,1
3633,1
3634,0
3635,0
3636,1
3637,0
3638,0
3639,1
3640,0
3641,0
3642,1
3643,0
3644,1
3645,1
3646,0
3647,1
3648,1
3649,1
3650,0
3651,0
3652,0
3653,0
3654,0
3655,0
3656,0
3657,1
3658,1
3659,1
3660,0
3661,1
3662,1
3663,1
3664,0
3665,0
3666,0
3667,0
3668,1
3669,1
3670,0
3671,0
3672,1
3673,0
3674,1
3675,0
3676,1
3677,0
3678,1
3679,1
3680,0
3681,0
3682,0
3683,1
3684,1
3685,0
3686,0
3687,1
3688,0
3689,0
3690,0
3691,1
3692,0
3693,1
3694,0
3695,1
3696,1
3697,0
3698,0
3699,1
3700,0
3701,0
3702,0
3703,0
3704,1
3705,1
3706,1
3707,0
3708,1
3709,1
3710,0
3711,1
3712,0
3713,1
3714,0
3715,0
3716,1
3717,1
3718,1
3719,0
3720,0
3721,0
3722,0
3723,1
3724,1
3725,0
3726,1
3727,1
3728,1
3729,0
3730,1
3731,0
3732,0
3733,0
3734,0
3735,1
3736,0
3737,1
3738,0
3739,0
3740,0
3741,1
3742,0
3743,0
3744,1
3745,0
3746,0
3747,0
3748,0
3749,1
3750,1
3751,0
3752,0
3753,1
3754,1
3755,1
3756,0
3757,0
3758,1
3759,1
3760,0
3761,1
3762,1
3763,1
3764,1
3765,1
3766,0
3767,0
3768,1
3769,1
3770,1
3771,0
3772,1
3773,0
3774,1
3775,0
3776,1
3777,0
3778,1
3779,1
3780,0
3781,1
3782,0
3783,1
3784,0
3785,1
3786,0
3787,1
3788,0
3789,0
3790,0
3791,1
3792,0
3793,1
3794,1
3795,1
3796,0
3797,0
3798,1
3799,0
3800,1
3801,1
3802,0
3803,0
3804,1
3805,0
3806,1
3807,1
3808,0
3809,0
3810,1
3811,0
3812,0
3813,0
3814,1
3815,1
3816,1
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,1
3824,0
3825,1
3826,0
3827,0
3828,0
3829,1
3830,0
3831,0
3832,0
3833,0
3834,0
3835,1
3836,1
3837,0
3838,1
3839,1
3840,0
3841,0
3842,0
3843,1
3844,0
3845,1
3846,0
3847,0
3848,1
3849,1
3850,0
3851,0
3852,0
3853,0
3854,1
3855,1
3856,1
3857,1
3858,0
3859,0
3860,1
3861,0
3862,0
3863,0
3864,0
3865,1
3866,0
3867,1
3868,0
3869,0
3870,1
3871,0
3872,1
3873,0
3874,1
3875,1
3876,1
3877,0
3878,1
3879,1
3880,0
3881,1
3882,0
3883,0
3884,1
3885,1
3886,0
3887,1
3888,0
3889,0
3890,0
3891,0
3892,1
3893,0
3894,1
3895,1
3896,1
3897,0
3898,1
3899,0
3900,0
3901,0
3902,1
3903,1
3904,1
3905,0
3906,1
3907,1
3908,1
3909,0
3910,1
3911,0
3912,0
3913,0
3914,1
3915,1
3916,0
3917,0
3918,1
3919,0
3920,1
3921,1
3922,0
3923,0
3924,1
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,1
3932,1
3933,1
3934,0
3935,0
3936,1
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,1
3944,1
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3955,0
3956,1
3957,0
3958,0
3959,0
3960,1
3961,0
3962,1
3963,0
3964,0
3965,1
3966,1
3967,1
3968,1
3969,1
3970,1
3971,0
3972,1
3973,0
3974,0
3975,1
3976,0
3977,0
3978,1
3979,1
3980,0
3981,0
3982,1
3983,0
3984,1
3985,1
3986,1
3987,0
3988,0
3989,0
3990,0
3991,1
3992,0
3993,0
3994,0
3995,1
3996,0
3997,0
3998,1
3999,1
4000,0
4001,0
4002,0
4003,1
4004,1
4005,0
4006,0
4007,1
4008,1
4009,1
4010,1
4011,0
4012,1
4013,0
4014,1
4015,0
4016,1
4017,0
4018,0
4019,1
4020,0
4021,0
4022,1
4023,1
4024,1
4025,0
4026,0
4027,1
4028,1
4029,1
4030,1
4031,0
4032,0
4033,1
4034,1
4035,0
4036,1
4037,0
4038,1
4039,1
4040,1
4041,0
4042,1
4043,0
4044,1
4045,0
4046,0
4047,1
4048,1
4049,0
4050,0
4051,1
4052,0
4053,1
4054,0
4055,0
4056,1
4057,1
4058,0
4059,0
4060,0
4061,0
4062,1
4063,0
4064,1
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,1
4074,1
4075,0
4076,1
4077,1
4078,1
4079,0
4080,1
4081,1
4082,0
4083,1
4084,1
4085,0
4086,1
4087,1
4088,0
4089,0
4090,1
4091,0
4092,0
4093,1
4094,1
4095,0
4096,1
4097,1
4098,1
4099,1
4100,0
4101,1
4102,1
4103,0
4104,0
4105,1
4106,0
4107,0
4108,1
4109,1
4110,1
4111,0
4112,1
4113,0
4114,0
4115,0
4116,0
4117,1
4118,0
4119,1
4120,1
4121,0
4122,1
4123,0
4124,0
4125,1
4126,1
4127,0
4128,1
4129,1
4130,0
4131,1
4132,0
4133,0
4134,1
4135,1
4136,0
4137,0
4138,1
4139,1
4140,0
4141,1
4142,1
4143,1
4144,1
4145,0
4146,0
4147,0
4148,0
4149,0
4150,1
4151,1
4152,1
4153,0
4154,0
4155,0
4156,1
4157,1
4158,1
4159,0
4160,0
4161,0
4162,0
4163,1
4164,0
4165,1
4166,0
4167,1
4168,0
4169,0
4170,0
4171,1
4172,0
4173,0
4174,1
4175,0
4176,1
4177,0
4178,0
4179,0
4180,0
4181,1
4182,0
4183,0
4184,1
4185,0
4186,1
4187,1
4188,0
4189,0
4190,1
4191,1
4192,0
4193,1
4194,1
4195,1
4196,0
4197,1
4198,1
4199,1
4200,1
4201,0
4202,1
4203,1
4204,1
4205,0
4206,1
4207,1
4208,1
4209,0
4210,0
4211,0
4212,1
4213,1
4214,0
4215,0
4216,1
4217,0
4218,0
4219,0
4220,1
4221,0
4222,1
4223,1
4224,1
4225,0
4226,1
4227,0
4228,1
4229,0
4230,0
4231,1
4232,1
4233,0
4234,0
4235,0
4236,1
4237,1
4238,1
4239,0
4240,0
4241,0
4242,1
4243,1
4244,0
4245,0
4246,1
4247,0
4248,1
4249,1
4250,1
4251,1
4252,0
4253,1
4254,1
4255,0
4256,1
4257,1
4258,0
4259,1
4260,1
4261,1
4262,1
4263,0
4264,0
4265,0
4266,0
4267,1
4268,1
4269,1
4270,1
4271,0
4272,1
4273,1
4274,1
4275,1
4276,0
4277,1
4278,1
4279,1
4280,1
4281,0
4282,1
4283,0
4284,1
4285,1
4286,0
4287,1
4288,0
4289,1
4290,0
4291,1
4292,0
4293,1
4294,0
4295,1
4296,1
4297,0
4298,1
4299,1
4300,0
4301,1
4302,1
4303,1
4304,1
4305,0
4306,1
4307,0
4308,0
4309,1
4310,0
4311,1
4312,0
4313,1
4314,1
4315,0
4316,1
4317,0
4318,1
4319,1
4320,1
4321,1
4322,0
4323,0
4324,0
4325,1
4326,0
4327,1
4328,1
4329,1
4330,0
4331,1
4332,1
4333,0
4334,1
4335,0
4336,1
4337,0
4338,1
4339,0
4340,1
4341,1
4342,1
4343,0
4344,1
4345,1
4346,0
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,0
4354,0
4355,1
4356,0
4357,0
4358,1
4359,1
4360,0
4361,0
4362,1
4363,1
4364,0
4365,1
4366,0
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,0
4375,0
4376,1
4377,0
4378,1
4379,1
4380,0
4381,1
4382,0
4383,1
4384,1
4385,1
4386,0
4387,0
4388,0
4389,0
4390,1
4391,0
4392,1
4393,1
4394,0
4395,0
4396,1
4397,0
4398,1
4399,1
4400,1
4401,1
4402,0
4403,0
4404,1
4405,1
4406,1
4407,0
4408,1
4409,0
4410,0
4411,0
4412,0
4413,1
4414,0
4415,0
4416,1
4417,0
4418,0
4419,0
4420,1
4421,1
4422,1
4423,0
4424,1
4425,1
4426,0
4427,0
4428,0
4429,1
4430,0
4431,0
4432,1
4433,1
4434,0
4435,1
4436,0
4437,0
4438,0
4439,1
4440,1
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,1
4452,1
4453,1
4454,1
4455,1
4456,0
4457,1
4458,1
4459,0
4460,0
4461,1
4462,1
4463,0
4464,0
4465,0
4466,0
4467,1
4468,0
4469,0
4470,1
4471,0
4472,1
4473,1
4474,0
4475,0
4476,1
4477,0
4478,0
4479,1
4480,1
4481,1
4482,0
4483,1
4484,1
4485,0
4486,0
4487,0
4488,0
4489,0
4490,1
4491,0
4492,1
4493,0
4494,0
4495,1
4496,1
4497,1
4498,0
4499,1
4500,0
4501,1
4502,0
4503,0
4504,0
4505,0
4506,0
4507,1
4508,0
4509,0
4510,1
4511,1
4512,1
4513,1
4514,1
4515,0
4516,1
4517,0
4518,0
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,1
4526,1
4527,1
4528,0
4529,0
4530,1
4531,1
4532,0
4533,1
4534,0
4535,1
4536,1
4537,0
4538,1
4539,0
4540,1
4541,1
4542,1
4543,0
4544,0
4545,0
4546,0
4547,1
4548,0
4549,1
4550,0
4551,0
4552,0
4553,1
4554,1
4555,0
4556,0
4557,0
4558,0
4559,1
4560,1
4561,1
4562,0
4563,1
4564,1
4565,1
4566,0
4567,0
4568,1
4569,0
4570,1
4571,0
4572,0
4573,0
4574,0
4575,1
4576,1
4577,1
4578,0
4579,1
4580,0
4581,1
4582,1
4583,0
4584,1
4585,1
4586,1
4587,0
4588,1
4589,0
4590,1
4591,0
4592,1
4593,1
4594,1
4595,0
4596,0
4597,0
4598,0
4599,1
4600,1
4601,1
4602,0
4603,0
4604,0
4605,1
4606,0
4607,1
4608,1
4609,1
4610,0
4611,1
4612,1
4613,1
4614,0
4615,0
4616,0
4617,0
4618,1
4619,0
4620,0
4621,0
4622,0
4623,1
4624,1
4625,0
4626,1
4627,0
4628,1
4629,0
4630,0
4631,1
4632,1
4633,1
4634,0
4635,1
4636,1
4637,1
4638,1
4639,1
4640,1
4641,0
4642,1
4643,1
4644,0
4645,1
4646,1
4647,0
4648,0
4649,0
4650,1
4651,1
4652,0
4653,1
4654,1
4655,1
4656,1
4657,1
4658,0
4659,0
4660,1
4661,1
4662,0
4663,0
4664,0
4665,0
4666,1
4667,0
4668,0
4669,0
4670,1
4671,1
4672,0
4673,1
4674,1
4675,1
4676,0
4677,1
4678,1
4679,1
4680,0
4681,0
4682,0
4683,1
4684,0
4685,1
4686,0
4687,0
4688,0
4689,1
4690,1
4691,1
4692,0
4693,1
4694,0
4695,0
4696,0
4697,1
4698,1
4699,0
4700,1
4701,0
4702,1
4703,0
4704,0
4705,1
4706,0
4707,0
4708,1
4709,1
4710,1
4711,1
4712,0
4713,1
4714,0
4715,1
4716,1
4717,0
4718,0
4719,1
4720,0
4721,1
4722,0
4723,1
4724,1
4725,1
4726,1
4727,0
4728,0
4729,1
4730,1
4731,0
4732,1
4733,0
4734,1
4735,0
4736,1
4737,0
4738,1
4739,0
4740,0
4741,0
4742,1
4743,1
4744,1
4745,0
4746,1
4747,0
4748,0
4749,1
4750,1
4751,1
4752,1
4753,1
4754,0
4755,1
4756,1
4757,1
4758,1
4759,0
4760,0
4761,1
4762,1
4763,1
4764,1
4765,0
4766,1
4767,1
4768,1
4769,0
4770,0
4771,0
4772,0
4773,1
4774,1
4775,0
4776,1
4777,1
4778,0
4779,0
4780,1
4781,1
4782,0
4783,1
4784,0
4785,0
4786,1
4787,0
4788,0
4789,0
4790,1
4791,1
4792,0
4793,0
4794,0
4795,1
4796,1
4797,1
4798,0
4799,1
4800,0
4801,0
4802,1
4803,1
4804,1
4805,0
4806,0
4807,1
4808,1
4809,1
4810,0
4811,1
4812,0
4813,1
4814,1
4815,0
4816,1
4817,0
4818,1
4819,1
4820,1
4821,1
4822,0
4823,1
4824,1
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,0
4835,1
4836,0
4837,0
4838,1
4839,1
4840,1
4841,1
4842,1
4843,0
4844,1
4845,0
4846,1
4847,0
4848,0
4849,1
4850,0
4851,1
4852,1
4853,0
4854,1
4855,0
4856,1
4857,0
4858,1
4859,0
4860,1
4861,0
4862,0
4863,0
4864,0
4865,0
4866,1
4867,1
4868,1
4869,1
4870,1
4871,1
4872,0
4873,0
4874,1
4875,0
4876,1
4877,1
4878,1
4879,1
4880,0
4881,1
4882,0
4883,0
4884,1
4885,1
4886,1
4887,0
4888,0
4889,1
4890,0
4891,1
4892,1
4893,0
4894,1
4895,1
4896,0
4897,1
4898,0
4899,1
4900,0
4901,0
4902,1
4903,0
4904,1
4905,0
4906,0
4907,0
4908,0
4909,0
4910,0
4911,0
4912,1
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4919,1
4920,0
4921,1
4922,0
4923,1
4924,1
4925,0
4926,0
4927,0
4928,1
4929,1
4930,1
4931,1
4932,0
4933,0
4934,1
4935,1
4936,1
4937,0
4938,1
4939,0
4940,0
4941,0
4942,1
4943,1
4944,1
4945,1
4946,1
4947,0
4948,1
4949,1
4950,1
4951,1
4952,1
4953,0
4954,1
4955,0
4956,1
4957,0
4958,0
4959,0
4960,0
4961,0
4962,1
4963,1
4964,1
4965,0
4966,1
4967,0
4968,1
4969,0
4970,0
4971,1
4972,1
4973,0
4974,0
4975,1
4976,0
4977,0
4978,1
4979,1
4980,1
4981,0
4982,1
4983,0
4984,1
4985,1
4986,1
4987,0
4988,1
4989,1
4990,1
4991,0
4992,1
4993,0
4994,1
4995,0
4996,1
4997,0
4998,1
4999,0
5000,1
5001,0
5002,0
5003,1
5004,0
5005,0
5006,0
5007,0
5008,1
5009,0
5010,1
5011,1
5012,0
5013,1
5014,0
5015,1
5016,0
5017,0
5018,0
5019,1
5020,0
5021,0
5022,1
5023,0
5024,1
5025,0
5026,0
5027,1
5028,1
5029,1
5030,0
5031,0
5032,1
5033,1
5034,0
5035,0
5036,0
5037,0
5038,1
5039,1
5040,1
5041,1
5042,0
5043,0
5044,1
5045,1
5046,0
5047,1
5048,0
5049,1
5050,0
5051,1
5052,1
5053,0
5054,0
5055,0
5056,1
5057,0
5058,1
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,1
5066,0
5067,1
5068,1
5069,0
5070,1
5071,1
5072,1
5073,1
5074,1
5075,1
5076,1
5077,1
5078,0
5079,1
5080,0
5081,0
5082,1
5083,0
5084,1
5085,0
5086,1
5087,0
5088,1
5089,0
5090,1
5091,1
5092,1
5093,0
5094,1
5095,0
5096,0
5097,0
5098,0
5099,0
5100,1
5101,0
5102,1
5103,1
5104,0
5105,1
5106,1
5107,1
5108,0
5109,1
5110,0
5111,0
5112,0
5113,0
5114,0
5115,1
5116,0
5117,0
5118,0
5119,0
5120,0
5121,0
5122,0
5123,1
5124,1
5125,1
5126,1
5127,1
5128,0
5129,1
5130,0
5131,1
5132,1
5133,1
5134,1
5135,1
5136,0
5137,1
5138,0
5139,1
5140,1
5141,1
5142,1
5143,1
5144,1
5145,0
5146,1
5147,1
5148,1
5149,1
5150,0
5151,0
5152,0
5153,0
5154,0
5155,1
5156,1
5157,0
5158,0
5159,1
5160,0
5161,1
5162,1
5163,1
5164,0
5165,1
5166,0
5167,1
5168,0
5169,1
5170,0
5171,1
5172,1
5173,1
5174,0
5175,0
5176,0
5177,1
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,0
5185,1
5186,1
5187,1
5188,1
5189,0
5190,0
5191,0
5192,0
5193,1
5194,0
5195,0
5196,1
5197,0
5198,1
5199,1
5200,0
5201,0
5202,0
5203,1
5204,0
5205,1
5206,1
5207,0
5208,1
5209,1
5210,0
5211,0
5212,1
5213,0
5214,0
5215,0
5216,0
5217,1
5218,0
5219,0
5220,0
5221,0
5222,0
5223,0
5224,1
5225,0
5226,0
5227,0
5228,1
5229,0
5230,1
5231,1
5232,0
5233,0
5234,1
5235,0
5236,0
5237,0
5238,1
5239,0
5240,1
5241,1
5242,1
5243,1
5244,1
5245,1
5246,0
5247,1
5248,1
5249,1
5250,1
5251,0
5252,1
5253,0
5254,1
5255,1
5256,1
5257,0
5258,0
5259,0
5260,1
5261,1
5262,1
5263,1
5264,0
5265,0
5266,1
5267,1
5268,1
5269,0
5270,1
5271,0
5272,1
5273,1
5274,1
5275,1
5276,0
5277,1
5278,1
5279,0
5280,1
5281,1
5282,0
5283,0
5284,1
5285,0
5286,0
5287,1
5288,0
5289,1
5290,0
5291,1
5292,0
5293,1
5294,0
5295,1
5296,1
5297,1
5298,1
5299,0
5300,1
5301,0
5302,1
5303,1
5304,1
5305,0
5306,1
5307,0
5308,0
5309,0
5310,1
5311,1
5312,1
5313,1
5314,0
5315,0
5316,1
5317,0
5318,1
5319,1
5320,0
5321,0
5322,0
5323,1
5324,0
5325,0
5326,1
5327,0
5328,1
5329,1
5330,0
5331,1
5332,1
5333,0
5334,1
5335,0
5336,1
5337,1
5338,0
5339,0
5340,1
5341,1
5342,1
5343,1
5344,0
5345,1
5346,0
5347,0
5348,1
5349,0
5350,1
5351,0
5352,0
5353,0
5354,1
5355,1
5356,0
5357,1
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,0
5365,1
5366,1
5367,0
5368,1
5369,0
5370,1
5371,0
5372,0
5373,0
5374,1
5375,1
5376,0
5377,1
5378,1
5379,0
5380,0
5381,1
5382,0
5383,0
5384,0
5385,1
5386,1
5387,1
5388,1
5389,0
5390,0
5391,0
5392,1
5393,0
5394,1
5395,1
5396,1
5397,1
5398,1
5399,1
5400,0
5401,1
5402,1
5403,1
5404,0
5405,1
5406,1
5407,0
5408,0
5409,1
5410,1
5411,0
5412,1
5413,0
5414,1
5415,0
5416,0
5417,1
5418,1
5419,0
5420,0
5421,1
5422,1
5423,1
5424,0
5425,1
5426,1
5427,1
5428,1
5429,1
5430,0
5431,1
5432,1
5433,1
5434,1
5435,0
5436,0
5437,0
5438,0
5439,0
5440,0
5441,1
5442,0
5443,1
5444,0
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,1
5453,1
5454,0
5455,0
5456,0
5457,1
5458,0
5459,1
5460,0
5461,1
5462,1
5463,0
5464,0
5465,0
5466,1
5467,1
5468,0
5469,0
5470,0
5471,0
5472,1
5473,1
5474,1
5475,0
5476,1
5477,1
5478,0
5479,1
5480,0
5481,1
5482,1
5483,1
5484,0
5485,1
5486,0
5487,1
5488,1
5489,0
5490,0
5491,0
5492,0
5493,0
5494,1
5495,0
5496,1
5497,0
5498,0
5499,1
5500,1
5501,0
5502,0
5503,0
5504,1
5505,1
5506,1
5507,0
5508,0
5509,0
5510,1
5511,1
5512,0
5513,0
5514,1
5515,0
5516,1
5517,0
5518,1
5519,0
5520,0
5521,0
5522,0
5523,0
5524,1
5525,0
5526,0
5527,0
5528,1
5529,0
5530,1
5531,0
5532,0
5533,1
5534,0
5535,0
5536,0
5537,1
5538,0
5539,0
5540,0
5541,1
5542,0
5543,0
5544,1
5545,0
5546,0
5547,0
5548,0
5549,1
5550,0
5551,1
5552,0
5553,1
5554,0
5555,1
5556,0
5557,1
5558,0
5559,1
5560,1
5561,0
5562,1
5563,1
5564,0
5565,1
5566,1
5567,0
5568,1
5569,1
5570,0
5571,1
5572,0
5573,1
5574,1
5575,0
5576,1
5577,0
5578,0
5579,1
5580,0
5581,0
5582,1
5583,0
5584,1
5585,0
5586,0
5587,0
5588,1
5589,0
5590,0
5591,1
5592,1
5593,1
5594,1
5595,0
5596,0
5597,0
5598,0
5599,1
5600,0
5601,1
5602,0
5603,0
5604,0
5605,1
5606,1
5607,0
5608,1
5609,0
5610,1
5611,0
5612,0
5613,1
5614,0
5615,0
5616,1
5617,0
5618,1
5619,1
5620,1
5621,0
5622,1
5623,1
5624,1
5625,0
5626,1
5627,0
5628,0
5629,0
5630,1
5631,0
5632,0
5633,0
5634,1
5635,1
5636,1
5637,1
5638,0
5639,1
5640,0
5641,1
5642,1
5643,0
5644,1
5645,0
5646,1
5647,1
5648,1
5649,0
5650,1
5651,1
5652,1
5653,0
5654,0
5655,1
5656,0
5657,0
5658,1
5659,0
5660,0
5661,1
5662,0
5663,1
5664,1
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,1
5672,1
5673,0
5674,1
5675,1
5676,0
5677,0
5678,0
5679,0
5680,1
5681,1
5682,0
5683,1
5684,0
5685,1
5686,0
5687,1
5688,0
5689,1
5690,0
5691,0
5692,1
5693,0
5694,1
5695,0
5696,1
5697,1
5698,1
5699,1
5700,0
5701,0
5702,0
5703,0
5704,0
5705,0
5706,1
5707,1
5708,1
5709,1
5710,1
5711,0
5712,1
5713,0
5714,1
5715,0
5716,1
5717,0
5718,1
5719,0
5720,0
5721,0
5722,0
5723,1
5724,1
5725,0
5726,1
5727,0
5728,0
5729,0
5730,1
5731,0
5732,1
5733,0
5734,0
5735,1
5736,1
5737,0
5738,1
5739,0
5740,1
5741,0
5742,1
5743,0
5744,1
5745,1
5746,0
5747,0
5748,0
5749,1
5750,1
5751,1
5752,0
5753,0
5754,1
5755,0
5756,1
5757,1
5758,1
5759,0
5760,0
5761,1
5762,0
5763,0
5764,0
5765,0
5766,1
5767,1
5768,1
5769,0
5770,0
5771,0
5772,0
5773,1
5774,1
5775,0
5776,1
5777,1
5778,0
5779,1
5780,1
5781,1
5782,0
5783,1
5784,0
5785,0
5786,0
5787,0
5788,1
5789,1
5790,0
5791,1
5792,0
5793,1
5794,0
5795,1
5796,0
5797,0
